"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"06.04.2023","179,24","178,88","179,59","178,63","2,67K","0,20%"
"05.04.2023","178,89","179,36","180,46","178,37","8,86K","-0,26%"
"04.04.2023","179,36","179,88","181,00","178,55","5,91K","-0,29%"
"03.04.2023","179,88","181,40","182,99","178,44","8,69K","-1,38%"
"31.03.2023","182,40","181,48","182,50","180,08","8,54K","0,51%"
"30.03.2023","181,48","180,12","182,00","178,50","8,79K","0,75%"
"29.03.2023","180,13","179,40","181,21","179,00","7,51K","0,41%"
"28.03.2023","179,40","178,75","179,93","178,75","4,82K","0,39%"
"27.03.2023","178,70","178,11","179,74","177,80","5,94K","0,33%"
"24.03.2023","178,11","177,79","179,00","177,57","4,91K","0,17%"
"23.03.2023","177,80","177,50","177,99","177,01","5,61K","0,17%"
"22.03.2023","177,50","177,11","178,19","176,25","11,04K","0,23%"
"21.03.2023","177,10","177,55","177,55","176,05","15,01K","0,32%"
"20.03.2023","176,54","178,00","178,00","176,54","18,22K","-0,67%"
"17.03.2023","177,73","179,45","179,93","177,20","12,54K","-0,53%"
"16.03.2023","178,68","178,52","179,78","178,52","9,18K","0,08%"
"15.03.2023","178,54","179,10","179,95","178,20","9,39K","-0,18%"
"14.03.2023","178,87","178,22","183,15","177,00","16,88K","0,37%"
"13.03.2023","178,21","177,41","178,50","176,93","9,09K","0,39%"
"10.03.2023","177,51","177,51","178,79","176,67","10,00K","0,02%"
"09.03.2023","177,48","179,43","179,62","176,30","25,15K","-1,09%"
"08.03.2023","179,43","178,24","179,70","178,24","5,49K","0,67%"
"07.03.2023","178,23","178,78","179,00","177,65","8,75K","-0,31%"
"06.03.2023","178,78","179,87","179,90","178,78","12,76K","0,00%"
"03.03.2023","178,78","179,38","179,50","177,33","13,99K","-0,33%"
"02.03.2023","179,37","179,95","179,95","178,50","11,04K","0,66%"
"01.03.2023","178,20","182,55","184,98","174,80","59,69K","-1,88%"
"28.02.2023","181,62","184,46","188,00","181,54","16,58K","-1,54%"
"27.02.2023","184,46","184,00","185,97","183,50","9,42K","0,63%"
"24.02.2023","183,30","182,99","183,43","182,00","10,89K","0,17%"
"23.02.2023","182,99","182,00","183,39","181,50","7,44K","0,54%"
"22.02.2023","182,00","180,10","183,50","180,10","5,65K","1,05%"
"17.02.2023","180,10","179,28","180,10","178,50","5,80K","0,33%"
"16.02.2023","179,50","180,10","180,10","178,75","7,44K","-0,33%"
"15.02.2023","180,10","180,07","180,72","179,16","7,28K","0,02%"
"14.02.2023","180,07","179,25","180,46","179,00","6,60K","0,47%"
"13.02.2023","179,23","179,45","181,78","179,00","6,82K","-0,12%"
"10.02.2023","179,45","181,00","181,31","179,10","6,43K","-1,01%"
"09.02.2023","181,29","181,84","182,86","181,10","5,46K","-0,30%"
"08.02.2023","181,84","182,50","182,92","181,05","4,92K","-0,36%"
"07.02.2023","182,50","182,50","182,95","182,28","3,36K","0,00%"
"06.02.2023","182,50","182,50","182,54","182,08","4,39K","0,00%"
"03.02.2023","182,50","181,79","183,70","181,08","11,91K","0,39%"
"02.02.2023","181,79","181,56","181,91","180,50","6,43K","0,53%"
"01.02.2023","180,83","182,52","183,28","180,00","15,79K","-1,72%"
"31.01.2023","184,00","182,00","185,75","182,00","7,08K","1,10%"
"30.01.2023","182,00","185,60","185,72","182,00","16,63K","-1,94%"
"27.01.2023","185,60","185,66","186,30","185,60","4,53K","-0,03%"
"26.01.2023","185,66","186,02","186,72","185,25","6,05K","-0,19%"
"25.01.2023","186,01","185,84","186,85","185,00","6,09K","0,09%"
"24.01.2023","185,84","182,60","186,97","182,60","13,17K","1,77%"
"23.01.2023","182,60","184,97","186,00","182,60","5,84K","-0,94%"
"20.01.2023","184,34","184,00","184,97","183,00","9,19K","-0,36%"
"19.01.2023","185,00","185,39","186,98","184,08","6,94K","-0,21%"
"18.01.2023","185,39","184,81","186,68","182,81","6,46K","0,32%"
"17.01.2023","184,80","187,27","188,38","184,47","11,51K","-1,32%"
"16.01.2023","187,27","188,00","188,36","183,08","7,25K","-0,59%"
"13.01.2023","188,38","183,23","188,96","182,16","7,03K","2,81%"
"12.01.2023","183,23","182,01","183,50","180,64","8,00K","0,84%"
"11.01.2023","181,71","181,72","185,00","181,12","6,77K","0,08%"
"10.01.2023","181,57","180,22","185,91","180,22","8,11K","0,81%"
"09.01.2023","180,11","180,57","182,00","180,11","9,23K","-0,25%"
"06.01.2023","180,56","183,80","184,07","180,11","12,27K","-1,40%"
"05.01.2023","183,13","182,15","184,49","182,15","3,91K","0,63%"
"04.01.2023","181,99","189,31","189,62","181,99","11,69K","-3,85%"
"03.01.2023","189,28","190,88","190,88","187,53","5,48K","0,57%"
"02.01.2023","188,20","190,00","190,64","187,00","9,25K","-1,02%"
"29.12.2022","190,14","186,00","190,72","186,00","5,39K","2,47%"
"28.12.2022","185,55","185,04","186,93","184,36","8,32K","0,28%"
"27.12.2022","185,04","184,32","186,34","184,32","4,97K","0,39%"
"26.12.2022","184,32","184,28","186,89","184,01","5,44K","0,02%"
"23.12.2022","184,28","186,50","188,90","183,40","10,40K","-1,06%"
"22.12.2022","186,26","184,05","186,89","184,05","6,13K","1,20%"
"21.12.2022","184,05","183,10","184,70","182,99","7,14K","0,57%"
"20.12.2022","183,00","181,19","184,53","181,19","9,15K","1,00%"
"19.12.2022","181,19","181,00","182,23","180,50","7,02K","0,10%"
"16.12.2022","181,00","180,16","181,85","177,24","11,68K","-0,59%"
"15.12.2022","182,08","182,11","184,88","182,00","6,17K","0,01%"
"14.12.2022","182,06","182,70","185,99","182,00","9,75K","-0,12%"
"13.12.2022","182,28","186,54","187,43","182,20","8,33K","-2,28%"
"12.12.2022","186,54","187,16","187,98","186,14","5,95K","-0,33%"
"09.12.2022","187,16","187,54","188,50","186,67","3,54K","-0,20%"
"08.12.2022","187,54","189,00","189,18","187,24","6,02K","-0,54%"
"07.12.2022","188,55","188,75","189,50","187,81","5,73K","-0,11%"
"06.12.2022","188,75","189,84","191,13","188,40","4,08K","-0,35%"
"05.12.2022","189,42","190,25","191,99","187,72","5,93K","-0,45%"
"02.12.2022","190,27","190,92","192,32","186,00","7,69K","-0,34%"
"01.12.2022","190,92","190,17","192,51","189,90","14,36K","0,78%"
"30.11.2022","189,44","188,80","190,31","188,80","6,63K","0,34%"
"29.11.2022","188,80","188,64","190,45","188,63","5,89K","-0,64%"
"28.11.2022","190,03","190,53","191,95","190,03","5,13K","-0,26%"
"25.11.2022","190,53","189,57","191,94","188,96","5,28K","0,51%"
"24.11.2022","189,57","187,72","192,56","187,05","4,42K","0,99%"
"23.11.2022","187,72","189,31","190,43","187,72","8,48K","-1,05%"
"22.11.2022","189,72","187,81","191,00","186,53","8,33K","1,07%"
"21.11.2022","187,72","189,99","192,23","182,03","16,80K","-1,16%"
"18.11.2022","189,92","190,00","191,97","189,31","8,23K","-0,04%"
"17.11.2022","190,00","196,80","197,84","189,40","13,89K","-3,46%"
"16.11.2022","196,80","197,45","199,85","196,20","7,23K","-0,33%"
"14.11.2022","197,45","198,10","199,27","197,20","6,95K","-0,33%"
"11.11.2022","198,10","201,11","202,30","197,19","9,55K","-2,11%"
"10.11.2022","202,36","203,00","203,69","202,20","9,36K","-0,32%"
"09.11.2022","203,00","204,02","205,00","203,00","7,25K","-0,50%"
"08.11.2022","204,02","205,61","206,24","202,25","7,13K","-0,77%"
"07.11.2022","205,61","207,48","207,60","205,55","9,94K","-0,90%"
"04.11.2022","207,48","207,99","208,00","206,25","8,40K","-0,01%"
"03.11.2022","207,50","207,99","208,36","206,70","5,48K","-0,24%"
"01.11.2022","207,99","207,50","208,40","206,22","9,31K","-0,23%"
"31.10.2022","208,47","210,00","210,00","207,12","9,47K","-0,78%"
"28.10.2022","210,10","209,90","210,84","208,03","5,00K","0,10%"
"27.10.2022","209,90","209,10","211,94","207,60","9,72K","0,43%"
"26.10.2022","209,01","208,50","210,12","208,42","9,59K","0,35%"
"25.10.2022","208,28","207,10","210,99","206,70","7,48K","0,62%"
"24.10.2022","207,00","209,19","211,95","207,00","12,08K","-1,19%"
"21.10.2022","209,49","209,60","210,30","209,02","7,82K","0,06%"
"20.10.2022","209,36","210,76","210,88","209,01","10,12K","-0,07%"
"19.10.2022","209,50","209,69","212,50","209,01","7,06K","-0,09%"
"18.10.2022","209,69","210,05","210,10","209,48","6,59K","0,31%"
"17.10.2022","209,05","211,00","211,05","208,99","7,40K","-0,95%"
"14.10.2022","211,05","212,00","212,94","210,32","6,19K","-0,45%"
"13.10.2022","212,00","211,96","213,99","210,06","5,69K","0,02%"
"11.10.2022","211,95","214,49","215,88","211,24","11,56K","-1,41%"
"10.10.2022","214,99","211,32","214,99","210,89","6,08K","1,33%"
"07.10.2022","212,17","211,50","212,69","210,21","7,38K","0,76%"
"06.10.2022","210,56","212,00","212,51","210,28","11,21K","-0,68%"
"05.10.2022","212,00","213,59","213,90","211,50","10,61K","-0,74%"
"04.10.2022","213,59","212,00","214,10","212,00","9,18K","-0,41%"
"03.10.2022","214,48","214,65","215,00","211,05","17,81K","-0,70%"
"30.09.2022","216,00","208,86","216,21","208,86","99,78K","3,43%"
"29.09.2022","208,83","209,60","210,66","208,31","8,28K","-0,56%"
"28.09.2022","210,00","210,95","210,95","209,73","6,00K","-0,39%"
"27.09.2022","210,83","210,22","211,00","209,43","9,97K","0,34%"
"26.09.2022","210,11","210,20","210,77","209,39","4,44K","-0,04%"
"23.09.2022","210,19","210,92","210,92","208,82","8,01K","-0,35%"
"22.09.2022","210,93","209,99","210,97","209,63","8,23K","0,45%"
"21.09.2022","209,99","210,80","210,99","209,79","7,09K","-0,38%"
"20.09.2022","210,80","209,78","211,48","209,78","6,64K","0,39%"
"19.09.2022","209,98","209,00","210,00","208,01","4,57K","0,09%"
"16.09.2022","209,80","210,40","210,40","209,00","7,39K","-0,29%"
"15.09.2022","210,40","211,25","211,29","208,97","9,07K","-0,40%"
"14.09.2022","211,25","211,69","211,69","210,36","4,82K","-0,21%"
"13.09.2022","211,70","210,87","211,70","209,17","6,89K","0,50%"
"12.09.2022","210,65","212,87","212,89","210,03","9,38K","-0,45%"
"09.09.2022","211,61","211,10","211,83","210,58","5,80K","0,52%"
"08.09.2022","210,52","211,25","211,92","210,11","7,11K","-0,35%"
"06.09.2022","211,25","214,37","214,37","211,00","19,44K","-0,84%"
"05.09.2022","213,03","210,99","214,40","210,99","11,79K","1,10%"
"02.09.2022","210,71","212,44","213,50","210,60","14,66K","-0,82%"
"01.09.2022","212,45","212,79","212,79","207,88","12,91K","-0,58%"
"31.08.2022","213,70","205,46","214,37","205,46","82,70K","4,01%"
"30.08.2022","205,46","205,34","205,75","204,36","6,48K","-0,04%"
"29.08.2022","205,54","203,64","205,87","201,83","7,97K","1,42%"
"26.08.2022","202,66","200,03","202,66","199,78","5,67K","1,49%"
"25.08.2022","199,68","198,80","199,92","198,77","7,84K","0,23%"
"24.08.2022","199,21","199,09","199,21","198,69","5,58K","0,06%"
"23.08.2022","199,09","198,61","199,13","197,89","6,57K","0,24%"
"22.08.2022","198,61","198,29","199,20","197,74","8,07K","0,16%"
"19.08.2022","198,29","199,14","199,21","197,21","9,76K","-0,42%"
"18.08.2022","199,14","198,78","199,18","198,00","4,74K","0,18%"
"17.08.2022","198,78","198,39","199,60","197,90","7,57K","0,20%"
"16.08.2022","198,39","198,42","198,53","194,99","9,53K","-0,07%"
"15.08.2022","198,53","195,06","198,54","192,84","9,88K","1,75%"
"12.08.2022","195,11","192,08","196,29","190,84","8,37K","1,57%"
"11.08.2022","192,09","192,07","192,33","188,93","7,12K","0,01%"
"10.08.2022","192,08","186,84","192,13","185,44","9,69K","2,79%"
"09.08.2022","186,86","183,67","187,86","183,07","11,49K","1,64%"
"08.08.2022","183,85","180,08","184,88","180,08","7,59K","1,10%"
"05.08.2022","181,85","180,61","182,89","180,59","6,80K","0,69%"
"04.08.2022","180,60","180,40","180,90","179,03","7,91K","0,46%"
"03.08.2022","179,77","180,00","180,38","179,41","5,19K","-0,11%"
"02.08.2022","179,97","179,91","180,39","178,92","9,41K","0,03%"
"01.08.2022","179,91","180,80","181,00","178,52","8,19K","0,00%"
"29.07.2022","179,91","179,20","181,09","177,75","6,57K","0,35%"
"28.07.2022","179,28","178,45","179,81","178,45","4,84K","0,46%"
"27.07.2022","178,45","175,86","179,57","175,86","4,30K","1,48%"
"26.07.2022","175,86","176,14","177,07","175,77","9,28K","0,06%"
"25.07.2022","175,76","175,32","176,65","172,70","14,83K","0,33%"
"22.07.2022","175,18","175,17","177,63","174,98","8,43K","0,01%"
"21.07.2022","175,17","176,36","176,65","174,32","8,12K","-0,28%"
"20.07.2022","175,66","174,45","179,86","172,37","13,50K","0,29%"
"19.07.2022","175,16","172,26","176,05","171,47","7,12K","1,84%"
"18.07.2022","171,99","170,53","172,69","170,52","8,52K","0,86%"
"15.07.2022","170,53","170,22","170,66","170,03","5,80K","0,18%"
"14.07.2022","170,22","168,95","170,23","168,95","5,83K","0,75%"
"13.07.2022","168,95","170,11","170,11","167,80","6,35K","-0,61%"
"12.07.2022","169,99","169,73","170,72","168,29","6,02K","0,15%"
"11.07.2022","169,73","168,73","170,24","168,26","24,04K","0,60%"
"08.07.2022","168,72","170,87","171,12","168,01","10,60K","-1,37%"
"07.07.2022","171,06","170,82","171,06","169,75","4,68K","0,14%"
"06.07.2022","170,83","169,00","170,84","167,77","5,99K","1,11%"
"05.07.2022","168,95","167,87","169,01","167,42","4,87K","0,65%"
"04.07.2022","167,86","169,20","170,23","166,93","8,04K","-0,79%"
"01.07.2022","169,20","169,74","170,53","166,17","11,99K","-0,23%"
"30.06.2022","169,58","167,49","170,31","166,51","7,83K","1,31%"
"29.06.2022","167,39","166,56","168,07","166,53","8,68K","0,28%"
"28.06.2022","166,93","167,63","168,00","166,53","8,89K","-0,65%"
"27.06.2022","168,03","168,37","169,17","167,68","8,45K","0,02%"
"24.06.2022","167,99","169,33","169,51","167,59","6,22K","-0,79%"
"23.06.2022","169,32","171,17","171,17","168,76","7,53K","-1,09%"
"22.06.2022","171,18","171,17","171,45","170,33","6,31K","0,01%"
"21.06.2022","171,16","171,21","171,74","170,33","5,80K","-0,03%"
"20.06.2022","171,21","170,13","171,31","169,98","4,96K","0,63%"
"17.06.2022","170,13","170,12","170,72","167,03","6,48K","0,00%"
"15.06.2022","170,13","170,33","171,26","166,53","8,73K","0,52%"
"14.06.2022","169,25","169,04","171,44","168,90","4,75K","0,52%"
"13.06.2022","168,37","170,33","171,04","166,12","7,69K","-1,60%"
"10.06.2022","171,10","171,31","171,86","170,64","3,96K","-0,03%"
"09.06.2022","171,16","171,31","171,50","170,94","5,87K","-0,17%"
"08.06.2022","171,45","171,24","172,22","171,22","5,66K","0,13%"
"07.06.2022","171,24","171,53","171,94","170,30","6,52K","-0,17%"
"06.06.2022","171,53","172,57","172,97","170,88","8,76K","-0,60%"
"03.06.2022","172,57","173,23","174,24","172,43","4,83K","-0,38%"
"02.06.2022","173,22","173,26","173,56","171,57","5,56K","0,09%"
"01.06.2022","173,07","175,25","175,69","171,97","8,57K","-0,85%"
"31.05.2022","174,55","173,63","174,96","173,63","4,63K","0,32%"
"30.05.2022","173,98","172,70","174,97","172,70","5,32K","0,59%"
"27.05.2022","172,96","172,53","174,00","172,13","5,24K","0,24%"
"26.05.2022","172,54","171,80","172,54","171,14","5,42K","0,03%"
"25.05.2022","172,49","172,06","173,00","171,34","3,91K","0,25%"
"24.05.2022","172,06","173,00","173,00","171,32","4,00K","-0,55%"
"23.05.2022","173,00","171,08","173,00","170,18","5,20K","1,13%"
"20.05.2022","171,08","169,16","172,01","169,16","4,61K","-0,38%"
"19.05.2022","171,74","169,63","171,74","168,18","5,20K","1,24%"
"18.05.2022","169,63","169,63","170,11","167,89","4,97K","0,00%"
"17.05.2022","169,63","168,90","170,11","168,90","6,14K","1,04%"
"16.05.2022","167,89","169,28","170,93","167,50","8,16K","-0,82%"
"13.05.2022","169,28","167,19","170,59","166,23","4,87K","1,29%"
"12.05.2022","167,13","164,18","167,15","163,58","6,90K","2,58%"
"11.05.2022","162,92","169,13","170,09","162,37","22,38K","-3,68%"
"10.05.2022","169,14","171,57","171,57","168,17","8,50K","-1,53%"
"09.05.2022","171,77","171,52","172,06","171,09","5,69K","0,06%"
"06.05.2022","171,67","172,05","172,05","171,10","5,18K","-0,22%"
"05.05.2022","172,05","171,96","172,06","171,65","5,62K","0,05%"
"04.05.2022","171,96","171,68","172,06","171,47","6,84K","0,16%"
"03.05.2022","171,68","171,62","172,06","171,21","7,25K","0,03%"
"02.05.2022","171,62","171,82","172,06","170,11","9,21K","-0,08%"
"29.04.2022","171,77","171,73","172,10","171,14","7,92K","0,02%"
"28.04.2022","171,73","172,07","172,10","170,66","4,92K","-0,20%"
"27.04.2022","172,07","171,86","172,10","170,90","6,78K","0,21%"
"26.04.2022","171,71","172,01","172,10","171,13","8,08K","-0,17%"
"25.04.2022","172,01","171,86","173,65","171,41","7,49K","0,08%"
"22.04.2022","171,86","169,69","171,86","169,69","7,08K","0,85%"
"20.04.2022","170,41","170,41","170,41","169,31","4,01K","0,00%"
"19.04.2022","170,41","170,17","170,41","167,13","12,68K","0,14%"
"18.04.2022","170,17","170,03","170,41","168,97","7,76K","0,09%"
"14.04.2022","170,03","169,19","170,33","166,79","6,50K","0,49%"
"13.04.2022","169,20","168,09","169,45","167,26","8,93K","0,66%"
"12.04.2022","168,09","168,97","170,39","166,55","16,67K","-0,52%"
"11.04.2022","168,97","168,97","170,89","168,01","9,39K","-0,10%"
"08.04.2022","169,13","168,78","171,85","168,00","8,97K","0,21%"
"07.04.2022","168,78","172,72","173,66","165,92","13,10K","-2,15%"
"06.04.2022","172,50","172,83","173,75","172,10","6,99K","-0,51%"
"05.04.2022","173,38","173,05","175,16","169,27","11,63K","-0,63%"
"04.04.2022","174,48","173,79","174,86","173,02","7,28K","0,47%"
"01.04.2022","173,66","173,09","175,18","171,85","7,31K","0,29%"
"31.03.2022","173,16","171,08","173,42","170,35","16,62K","1,23%"
"30.03.2022","171,06","170,77","171,51","169,81","10,47K","-0,39%"
"29.03.2022","171,73","165,33","172,69","164,39","13,26K","3,86%"
"28.03.2022","165,35","162,56","165,39","161,66","8,56K","1,50%"
"25.03.2022","162,90","158,30","163,09","158,30","11,07K","2,91%"
"24.03.2022","158,30","157,92","160,43","156,48","17,22K","-0,01%"
"23.03.2022","158,31","157,70","159,14","155,45","10,51K","0,37%"
"22.03.2022","157,72","158,25","158,26","156,91","7,65K","0,29%"
"21.03.2022","157,27","155,42","157,32","155,42","8,06K","1,19%"
"18.03.2022","155,42","157,13","158,12","155,32","10,19K","0,30%"
"17.03.2022","154,95","155,75","157,34","154,69","18,27K","-0,52%"
"16.03.2022","155,75","157,00","157,56","153,55","11,28K","-0,79%"
"15.03.2022","157,00","156,38","158,14","155,71","5,17K","1,01%"
"14.03.2022","155,43","157,84","158,19","155,43","14,29K","-1,53%"
"11.03.2022","157,84","157,05","158,29","156,90","6,51K","0,51%"
"10.03.2022","157,05","157,16","158,31","156,90","6,44K","-0,05%"
"09.03.2022","157,13","157,91","158,74","156,86","7,34K","-0,54%"
"08.03.2022","157,99","157,14","159,22","157,14","6,55K","0,57%"
"07.03.2022","157,10","159,69","161,15","157,10","6,84K","-1,36%"
"04.03.2022","159,25","159,06","161,50","158,01","10,30K","0,25%"
"03.03.2022","158,86","158,28","161,65","157,82","7,77K","0,93%"
"02.03.2022","157,39","159,68","160,41","157,07","9,96K","-1,43%"
"25.02.2022","159,68","158,64","162,92","158,62","8,90K","0,96%"
"24.02.2022","158,16","159,40","160,07","157,21","10,53K","-0,90%"
"23.02.2022","159,59","160,55","161,90","159,16","11,62K","-0,30%"
"22.02.2022","160,07","161,02","161,87","159,51","7,65K","-0,59%"
"21.02.2022","161,01","162,45","163,66","158,10","9,10K","-0,77%"
"18.02.2022","162,26","161,97","162,54","159,88","10,23K","0,54%"
"17.02.2022","161,39","161,02","162,31","160,14","6,81K","0,83%"
"16.02.2022","160,07","162,43","162,46","156,93","14,24K","-1,45%"
"15.02.2022","162,43","161,80","162,54","161,78","4,85K","1,00%"
"14.02.2022","160,83","162,12","162,54","160,35","15,04K","-0,79%"
"11.02.2022","162,12","161,97","163,79","161,16","6,42K","0,09%"
"10.02.2022","161,97","162,64","165,02","161,76","7,22K","-0,36%"
"09.02.2022","162,55","161,02","162,64","161,02","3,74K","0,95%"
"08.02.2022","161,02","159,58","161,50","157,67","10,47K","0,90%"
"07.02.2022","159,58","159,99","162,53","158,16","14,69K","-0,26%"
"04.02.2022","159,99","159,69","161,88","159,68","7,53K","0,19%"
"03.02.2022","159,69","157,59","161,98","156,76","10,64K","1,27%"
"02.02.2022","157,69","158,31","160,11","155,45","28,08K","-0,39%"
"01.02.2022","158,31","157,21","160,26","156,54","13,59K","0,48%"
"31.01.2022","157,54","160,38","162,53","154,14","18,19K","-0,30%"
"28.01.2022","158,02","158,02","161,77","156,19","19,87K","1,50%"
"27.01.2022","155,69","160,85","163,19","154,33","25,13K","-2,63%"
"26.01.2022","159,90","166,81","167,57","159,90","25,22K","-4,53%"
"25.01.2022","167,48","168,28","169,59","165,14","12,67K","0,11%"
"24.01.2022","167,29","169,85","171,15","167,29","10,04K","-1,51%"
"21.01.2022","169,85","171,22","171,26","169,85","9,09K","-0,40%"
"20.01.2022","170,53","171,50","173,15","170,46","8,46K","-0,96%"
"19.01.2022","172,19","172,07","173,14","170,39","8,64K","0,47%"
"18.01.2022","171,38","173,74","173,74","170,76","7,60K","-1,37%"
"17.01.2022","173,75","171,98","173,77","170,40","7,43K","1,02%"
"14.01.2022","171,99","168,88","173,77","168,88","6,15K","1,43%"
"13.01.2022","169,56","171,26","171,26","167,45","9,61K","-0,99%"
"12.01.2022","171,26","168,96","173,96","166,78","6,83K","1,36%"
"11.01.2022","168,96","168,40","169,36","167,48","5,92K","0,74%"
"10.01.2022","167,72","168,90","171,24","167,66","6,96K","-0,69%"
"07.01.2022","168,90","172,10","174,09","168,87","5,91K","-1,86%"
"06.01.2022","172,10","174,10","175,00","167,96","4,64K","-1,15%"
"05.01.2022","174,10","176,41","179,57","173,70","4,92K","-1,31%"
"04.01.2022","176,41","180,56","180,58","173,51","6,47K","-2,51%"
"03.01.2022","180,95","181,27","182,52","172,40","9,26K","0,23%"
"30.12.2021","180,55","178,74","183,44","178,03","4,04K","1,03%"
"29.12.2021","178,70","174,04","179,22","172,22","4,68K","2,46%"
"28.12.2021","174,41","173,99","174,42","169,39","5,64K","1,20%"
"27.12.2021","172,35","166,46","177,80","164,66","10,74K","3,52%"
"23.12.2021","166,49","164,07","166,51","161,96","5,45K","1,47%"
"22.12.2021","164,07","163,79","167,65","161,24","8,11K","0,17%"
"21.12.2021","163,79","159,60","164,61","159,47","3,68K","3,02%"
"20.12.2021","158,99","164,74","166,50","158,59","12,93K","-3,49%"
"17.12.2021","164,74","161,48","169,01","161,48","5,05K","2,02%"
"16.12.2021","161,48","158,66","161,48","158,66","8,11K","1,78%"
"15.12.2021","158,66","158,52","159,54","156,64","10,09K","0,09%"
"14.12.2021","158,52","157,39","158,68","157,29","7,53K","0,78%"
"13.12.2021","157,29","156,60","158,59","156,19","8,13K","0,84%"
"10.12.2021","155,98","155,98","157,58","155,98","7,11K","0,00%"
"09.12.2021","155,98","156,36","157,10","154,33","8,67K","-0,24%"
"08.12.2021","156,36","154,29","158,65","154,29","10,81K","-0,37%"
"07.12.2021","156,93","155,69","158,90","154,80","8,71K","2,16%"
"06.12.2021","153,62","147,71","159,84","146,97","16,68K","5,01%"
"03.12.2021","146,29","146,33","148,64","146,06","11,90K","-0,01%"
"02.12.2021","146,30","147,52","150,90","146,13","10,76K","-0,82%"
"01.12.2021","147,51","149,09","151,42","146,83","10,90K","-0,66%"
"30.11.2021","148,49","148,08","149,53","147,74","7,79K","0,54%"
"29.11.2021","147,69","147,80","149,89","146,82","8,98K","-0,08%"
"26.11.2021","147,80","148,48","150,38","147,63","15,34K","-0,47%"
"25.11.2021","148,49","151,79","152,54","147,66","10,59K","-2,50%"
"24.11.2021","152,31","150,46","152,83","149,53","8,11K","1,22%"
"23.11.2021","150,46","151,91","151,91","149,23","7,52K","-0,56%"
"22.11.2021","151,31","154,20","154,25","151,31","11,34K","-1,91%"
"19.11.2021","154,26","156,17","156,17","153,27","12,83K","-1,28%"
"18.11.2021","156,26","152,20","156,26","152,20","15,78K","2,67%"
"17.11.2021","152,19","152,96","154,82","150,71","11,67K","-0,52%"
"16.11.2021","152,99","155,24","156,53","152,46","13,45K","-1,45%"
"12.11.2021","155,24","157,01","157,87","154,20","9,70K","-0,84%"
"11.11.2021","156,55","161,68","161,71","156,17","14,83K","-2,75%"
"10.11.2021","160,98","164,48","165,47","160,77","11,13K","-2,13%"
"09.11.2021","164,48","166,50","168,48","162,61","21,75K","-1,12%"
"08.11.2021","166,35","168,89","170,34","166,17","14,72K","-1,11%"
"05.11.2021","168,22","170,87","170,87","167,57","12,08K","-1,15%"
"04.11.2021","170,18","170,78","171,88","168,03","11,24K","0,05%"
"03.11.2021","170,10","166,82","171,94","164,74","15,40K","1,97%"
"01.11.2021","166,82","169,22","171,03","166,38","6,85K","-0,34%"
"29.10.2021","167,38","170,17","172,44","167,38","9,28K","-3,19%"
"28.10.2021","172,90","175,37","175,37","169,24","15,19K","-1,45%"
"27.10.2021","175,45","171,31","175,65","167,85","10,58K","2,42%"
"26.10.2021","171,31","172,74","172,75","168,32","21,39K","-0,82%"
"25.10.2021","172,74","172,50","173,82","172,49","13,36K","0,02%"
"22.10.2021","172,70","175,63","176,67","170,32","22,34K","-1,76%"
"21.10.2021","175,80","177,61","178,07","175,56","12,03K","-1,02%"
"20.10.2021","177,61","176,47","178,76","174,89","15,06K","0,89%"
"19.10.2021","176,05","173,64","178,03","171,19","19,59K","1,35%"
"18.10.2021","173,70","170,89","173,70","167,99","18,03K","1,65%"
"15.10.2021","170,89","165,06","172,26","163,73","21,11K","3,84%"
"14.10.2021","164,56","164,76","166,44","163,66","9,13K","-0,05%"
"13.10.2021","164,64","165,54","165,66","163,76","8,20K","-0,64%"
"11.10.2021","165,70","163,58","165,99","163,02","8,01K","1,71%"
"08.10.2021","162,92","163,66","164,38","162,14","10,27K","-0,72%"
"07.10.2021","164,10","166,36","166,36","163,20","12,05K","-1,36%"
"06.10.2021","166,36","166,42","166,44","164,87","8,71K","0,36%"
"05.10.2021","165,75","166,45","166,94","165,43","7,77K","-0,45%"
"04.10.2021","166,50","166,46","167,35","166,08","6,47K","0,03%"
"01.10.2021","166,45","169,21","170,07","165,53","11,03K","-1,24%"
"30.09.2021","168,53","169,18","169,18","165,88","14,70K","-0,38%"
"29.09.2021","169,18","168,85","169,88","167,66","7,45K","0,60%"
"28.09.2021","168,17","169,84","169,84","168,08","8,31K","-0,73%"
"27.09.2021","169,41","171,23","171,23","169,39","11,91K","-0,64%"
"24.09.2021","170,50","173,40","173,40","169,47","13,35K","-1,51%"
"23.09.2021","173,12","173,80","174,02","173,08","2,82K","0,01%"
"22.09.2021","173,11","173,06","175,84","172,44","8,16K","0,01%"
"21.09.2021","173,09","173,10","173,98","172,20","7,48K","-0,20%"
"20.09.2021","173,43","175,66","176,31","173,28","7,41K","-1,27%"
"17.09.2021","175,66","175,30","176,31","174,63","6,81K","0,22%"
"16.09.2021","175,27","174,50","175,72","174,47","3,19K","0,46%"
"15.09.2021","174,47","173,73","175,25","173,28","8,39K","0,48%"
"14.09.2021","173,63","176,69","176,69","173,17","9,58K","-1,06%"
"13.09.2021","175,49","174,00","175,52","173,54","3,77K","1,11%"
"10.09.2021","173,56","173,48","175,55","173,48","4,65K","0,28%"
